Date,FirstImpulse,ImpulseMFE,ImpulseMAE
2018-03-13,Down,153.31493528571264,7.217954714285952
2018-03-14,Down,59.44842470000003,26.36915829999998
2018-03-15,Down,24.112844446430245,56.90375455357025
2018-03-16,Down,19.766919671430514,10.239227328569541
2018-03-19,Down,160.14645488571477,19.290309114285265
2018-03-20,Up,22.989978978572253,47.82453002142756
2018-03-21,Up,54.81884014999923,75.70790185000078
2018-03-22,Up,32.72255231071449,118.2083706892854
2018-03-23,Up,13.761480153571938,225.38751784642864
2018-03-26,Up,121.87359639999977,145.18111860000045
2018-03-27,Down,370.9298776714286,15.849366328571705
2018-03-28,Up,48.23515817142834,136.0025888285718
2018-03-29,Down,46.08408476428667,205.96755623571335
2018-04-02,Up,8.598903946428436,283.96103605357166
2018-04-03,Down,95.13234865714367,79.50343134285686
2018-04-04,Up,263.7047435392851,8.75107846071478
2018-04-05,Down,58.591290028571166,42.52942797142896
2018-04-06,Up,41.495288092856754,187.4516189071428
2018-04-09,Up,111.86827666785757,34.86178533214206
2018-04-10,Down,15.755370714286073,115.37149528571445
2018-04-11,Up,51.180843346429356,41.53815365357059
2018-04-12,Up,36.42960617142853,28.9837958285716
2018-04-13,Down,80.34574737500043,10.272818624999672
2018-04-16,Down,17.060638142856988,67.85675985714352
2018-04-17,Up,80.47541605714287,9.242964942857725
2018-04-18,Down,12.40004068928647,71.91723431071387
2018-04-19,Down,38.47538345357134,16.4358675464282
2018-04-20,Down,111.46319343571395,12.162135564285563
2018-04-23,Down,76.66999424999904,56.8573627500009
2018-04-24,Down,235.84296263928627,15.008432360714323
2018-04-25,Down,90.45674696785682,49.97202503214339
2018-04-26,Down,2.776640414286703,113.04708958571337
2018-04-27,Down,132.57037551428584,10.558949485714948
2018-04-30,Up,25.90923673571433,121.12088626428613
2018-05-01,Up,87.86121496071428,33.363622039285474
2018-05-02,Down,50.926861814285985,45.99299518571479
2018-05-03,Down,67.72708986428552,92.50573913571407
2018-05-04,Up,182.3066368142854,17.234245185713917
2018-05-07,Up,32.25125099642901,29.26135200357203
2018-05-08,Down,23.814164035714384,54.50188096428519
2018-05-09,Down,4.358392210714555,106.96441578928443
2018-05-10,Up,39.99712321428524,3.5117907857147657
2018-05-11,Up,0.5829764714289922,55.52851952857054
2018-05-14,Up,23.85917413214338,42.15435086785692
2018-05-15,Down,50.639661324999906,17.174232675000894
2018-05-16,Up,43.753249878571296,12.958369121428404
2018-05-17,Up,40.68940803214173,63.73198596785733
2018-05-18,Down,6.679582239285082,45.531114760715354
2018-05-21,Up,20.50598744642957,70.11257955356996
2018-05-22,Down,46.11409008928604,11.497712910713744
2018-05-23,Up,113.5357613107135,3.1881536892851727
2018-05-24,Down,70.34941292857184,30.17118107142778
2018-05-25,Down,1.870026307144144,54.54153169285746
2018-05-28,Up,14.700868360714594,3.002758639284366
2018-05-29,Up,35.42332984285713,62.09665015714381
2018-05-30,Up,28.073966399999335,34.638882600002034
2018-05-31,Up,38.356430010715485,39.95961498928409
2018-06-01,Up,81.68530712143001,5.332520878569994
2018-06-04,Up,41.96681240357066,16.845237596429797
2018-06-05,Up,8.30955990000075,45.401445099998455
2018-06-06,Down,30.274059667857728,49.24223233214252
2018-06-07,Down,102.97895610714113,9.54409789285819
2018-06-08,Up,43.71474777142794,31.9519112285725
2018-06-11,Up,37.399172896426535,15.537580103573418
2018-06-12,Up,28.140107074999833,24.198490925000442
2018-06-13,Up,38.587746749999496,46.05124325000179
2018-06-14,Up,51.097250464285025,17.092465535715746
2018-06-15,Down,31.260300803569407,27.05985119642901
2018-06-18,Down,13.505390346428612,72.62898865357238
2018-06-19,Up,72.13757101785814,41.511955982141444
2018-06-20,Up,45.84010673571356,21.751454264285712
2018-06-21,Down,99.10645987499993,15.44030012499934
2018-06-22,Down,64.77284198928646,8.202117010712755
2018-06-25,Down,179.97239085,12.035495150001225
2018-06-26,Down,13.209839524999552,70.83099547500024
2018-06-27,Up,21.46562011428614,162.4671668857136
2018-06-28,Up,92.06145779642975,37.14011020357066
2018-06-29,Up,27.619825446428877,41.16804655357191
2018-07-02,Up,111.7706786178569,13.841957382142937
2018-07-03,Down,123.15485693928713,7.542099060714463
2018-07-04,Down,5.292607603571014,19.530842396428852
2018-07-05,Up,36.79830664642941,64.58903435357024
2018-07-06,Up,100.32668387142803,12.425610128571861
2018-07-09,Down,12.577285389284953,51.126265610713745
2018-07-10,Down,13.803503567856751,21.786742432143
2018-07-11,Up,34.87246010357194,20.755992896429234
2018-07-12,Up,85.41765963928628,5.202884360713142
2018-07-13,Down,1.7816478571421612,43.67816214285813
2018-07-16,Down,19.341782717858223,22.828174282141845
2018-07-17,Up,148.13852738928472,6.783723610715242
2018-07-18,Down,27.866565703572633,15.200624296427122
2018-07-19,Up,9.549123514285384,42.49039648571488
2018-07-20,Up,13.362364789287312,55.72458421071315
2018-07-23,Up,44.157754689285866,50.350800310714476
2018-07-24,Up,16.020951414286174,107.19906258571427
2018-07-25,Up,109.69315697499951,18.910256025001217
2018-07-26,Up,10.712322017858241,44.317974982141095
2018-07-27,Down,211.57931745000133,4.354784549999749
2018-07-30,Down,147.39296976785772,16.80068923214094
2018-07-31,Up,49.340344314285176,64.30918368571474
2018-08-01,Down,16.741942749998998,58.32656124999994
2018-08-02,Up,175.31400953214325,4.132612467856234
2018-08-03,Down,13.294004414286974,36.05381658571423
2018-08-06,Up,40.18963412143057,21.71944987857023
2018-08-07,Up,5.640819414285943,37.42636958571347
2018-08-08,Down,6.068072582143941,57.934556417856584
2018-08-09,Up,15.737896096428813,27.030214903570595
2018-08-10,Up,9.067395357142232,57.926010642857364
2018-08-13,Up,39.77733478571463,47.25427721428605
2018-08-14,Down,29.936610417857082,51.113447582143635
2018-08-15,Up,7.142616449998968,114.5820095500003
2018-08-16,Down,37.01300202142738,37.75642297857303
2018-08-17,Down,37.810898728570464,64.1745982714292
2018-08-20,Down,49.31150423571489,16.186512764285
2018-08-21,Up,44.73347906071467,19.269148939283696
2018-08-22,Up,49.85411694285722,26.11161905714289
2018-08-23,Up,48.891727539286876,27.37308646071324
2018-08-24,Up,48.15257777500119,12.560195224998097
2018-08-27,Down,2.207834342856586,57.308628657143345
2018-08-28,Down,13.53540192500077,18.764990074998423
2018-08-29,Up,82.28695706428698,5.940964935713055
2018-08-30,Up,40.11272911071319,44.526260889288096
2018-08-31,Up,33.976295292857685,24.642934707142558
2018-09-03,Up,6.227224917858621,3.343262082142246
2018-09-04,Down,48.006243742858715,27.66041525714172
2018-09-05,Down,121.21085240714092,5.897171592858285
2018-09-06,Down,132.2927493107145,12.759936689286405
2018-09-07,Up,91.25715209285772,19.700675907142795
2018-09-10,Down,53.455866582142335,3.0698194178567064
2018-09-11,Down,7.574142803570794,136.2822321964286
2018-09-12,Down,76.30860737142757,20.891645628571496
2018-09-13,Up,44.32032594285556,15.87782205714393
2018-09-14,Down,52.782016200000726,30.362950799999453
2018-09-17,Down,104.50827091071369,7.543729089285989
2018-09-18,Up,93.30458074642956,16.36333425357043
2018-09-19,Up,4.481475642856822,85.21972635714337
2018-09-20,Down,4.427237657142541,67.98934734285649
2018-09-21,Down,70.49737171785819,12.05157428214261
2018-09-24,Down,18.753386171427337,109.68919882857153
2018-09-25,Down,10.840774967855396,44.291192032143954
2018-09-26,Up,66.79548128928582,35.72017771071296
2018-09-27,Up,53.68394571428507,11.5803842857149
2018-09-28,Up,32.549001703571776,31.523285296429094
2018-10-01,Up,18.369001932142055,73.12026406785844
2018-10-02,Down,14.459918099999413,77.9233789000009
2018-10-03,Up,5.654752071430266,59.013555928569986
2018-10-04,Down,189.30061403214313,17.816778967857317
2018-10-05,Down,176.8405760035712,46.965411996428884
2018-10-08,Down,100.77123278214276,81.01525521785697
2018-10-09,Down,3.8996826428574423,108.15231735714224
2018-10-10,Down,317.14930666785585,15.728575332144828
2018-10-11,Up,92.96973938214433,181.49805761785683
2018-10-12,Down,126.04572758214272,60.21092041785778
2018-10-15,Down,79.00368458214325,42.28664541785656
2018-10-16,Up,156.4704848107158,42.00459918928391
2018-10-17,Down,101.42153432142732,19.868794678572158
2018-10-18,Down,175.62511872499817,18.08179527500033
2018-10-19,Up,50.79804223571409,129.79640376428506
2018-10-22,Down,38.816949878570085,92.3077301214289
2018-10-23,Down,64.43309208214305,197.81626791785675
2018-10-24,Down,346.42246531071396,23.408735689285095
2018-10-25,Down,3.0173577571422356,238.96727924285733
2018-10-26,Up,193.49724238571434,87.82479961428544
2018-10-29,Down,403.39677726428636,23.35445573571269
2018-10-30,Up,106.71973803214314,64.33836796785727
2018-10-31,Up,91.99481918571291,34.659700814287135
2018-11-01,Down,22.061302292857363,146.3147077071426
2018-11-02,Up,9.22023582499969,206.83747617500012
2018-11-05,Down,82.93955329642813,28.218414703571398
2018-11-06,Up,71.87697275000028,50.30738825000117
2018-11-07,Up,111.45704256071258,22.051723439286434
2018-11-08,Down,16.56300541071505,50.78739858928566
2018-11-09,Down,91.43817834642687,19.42177865357189
2018-11-12,Down,160.86933508571565,20.917153914284427
2018-11-13,Up,75.49354477499946,95.8625722250008
2018-11-14,Up,1.227165367858106,217.51264263214125
2018-11-15,Up,144.93853763928564,103.30432336071408
2018-11-16,Up,57.58736255357144,55.06065844642853
2018-11-19,Down,221.77738763571415,21.6973033642862
2018-11-20,Up,113.93159481428575,95.56988318571348
2018-11-21,Down,24.794485096427707,66.69478090357188
2018-11-22,Down,16.196877692857015,17.18031330714348
2018-11-23,Up,53.45459446785662,41.31278853214371
2018-11-26,Up,43.667072350000126,64.80879964999986
2018-11-27,Down,7.718474739285739,123.1081942607143
2018-11-28,Down,14.620614135714277,227.96004386428558
2018-11-29,Down,27.751176450000457,92.34711054999934
2018-11-30,Down,10.2515666107156,81.53571038928567
2018-12-03,Down,71.58534855714242,29.440257442858638
2018-12-04,Down,255.90066993928667,3.666595060713007
2018-12-06,Up,185.01990414285683,61.136882857143064
2018-12-07,Up,19.344083457142915,287.30886254285724
2018-12-10,Up,101.51625976428568,112.15736723571445
2018-12-11,Down,139.64991348214244,30.216150517857386
2018-12-12,Down,10.967855646428688,104.95828235357112
2018-12-13,Up,7.918569053571446,129.76234594642847
2018-12-14,Down,94.93374209285685,58.83759290714261
2018-12-17,Down,173.4331974214283,94.62764357857122
2018-12-18,Down,49.86601653571415,93.21850746428572
2018-12-19,Up,93.22287530714311,273.39410969285655
2018-12-20,Up,51.69348654285659,214.88307445714327
2018-12-21,Down,271.21783103928556,86.49347896071504
2018-12-24,Up,53.69146875000024,194.7768852499994
2018-12-26,Up,313.0467015178565,84.74014848214301
2018-12-27,Down,130.183738678571,161.62557032142922
2018-12-28,Down,71.89551508928616,116.60795491071349
2018-12-31,Down,45.90813681785676,48.49202618214258
2019-01-02,Up,196.91698067500056,23.350066324999716
2019-01-03,Down,100.09357543571423,47.4437865642858
2019-01-04,Up,199.6917705964288,15.825583403571727
2019-01-07,Up,69.37776502857105,17.304145971429534
2019-01-08,Down,73.23540052142835,50.850347478571166
2019-01-09,Up,30.747905846428694,32.185536153570865
2019-01-10,Down,2.532817117857121,129.56803988214324
2019-01-15,Up,98.57628863571426,10.666667364285786
2019-01-16,Up,24.881822100000136,47.84786390000045
2019-01-17,Up,97.56379857142838,7.523175428571449
2019-01-18,Down,25.622901567858207,83.62005443214184
2019-01-21,Down,7.46168431071419,22.81761368928528
2019-01-22,Down,134.0007339285712,12.64606007142811
2019-01-23,Up,14.306331782143388,142.43356121785655
2019-01-24,Up,15.202200642856951,52.48093435714236
2019-01-25,Down,6.635788067857902,78.26498693214216
2019-01-28,Down,42.54898687857167,23.353014121428714
2019-01-29,Down,87.90856183928645,15.990988160713641
2019-01-30,Up,121.97065147142803,44.26862952857209
2019-01-31,Up,91.35314912142894,8.390418878571836
2019-02-01,Up,38.84676938928624,40.71060061071421
2019-02-04,Up,69.99967206071415,7.182850939286254
2019-02-05,Up,51.874500721429285,9.871518278570875
2019-02-06,Down,42.855383525000434,20.078058475000944
2019-02-07,Down,80.99606104285613,41.30855295714355
2019-02-08,Up,55.48023877142896,29.717392228571953
2019-02-11,Up,0.5915914999986853,78.66892250000092
2019-02-12,Up,56.6994693428569,5.0465496571432595
2019-02-13,Up,6.910380900000746,58.69476409999879
2019-02-14,Down,7.008978446428955,91.54716655357151
2019-02-15,Down,49.47950995714382,8.407382042856625
2019-02-19,Up,52.58695452500069,4.112514474998534
2019-02-20,Up,16.5147279535704,69.87032704643025
2019-02-21,Up,8.603519360713108,67.98529263928685
2019-02-22,Up,36.04042237500107,19.7684796249996
2019-02-25,Up,7.195574717858108,54.55044428214205
2019-02-26,Up,45.07650248214304,12.513534517856897
2019-02-27,Up,28.01259054642651,71.43412145357252
2019-02-28,Up,22.772024624999176,32.14630937500078
2019-03-01,Down,46.86399826428715,25.271975735713568
2019-03-04,Up,6.877514010715458,155.79949598928397
2019-03-05,Down,25.729981485716053,42.84372151428397
2019-03-06,Down,55.11871149642866,14.345559503570257
2019-03-07,Down,99.46656835714202,4.020957642856956
2019-03-08,Up,64.87822159285861,23.825372407141913
2019-03-11,Up,132.88883885714313,7.262838142856708
2019-03-12,Down,3.053012696429505,66.13579030356959
2019-03-13,Up,51.0865104892855,18.397971510714342
2019-03-14,Down,6.091820414285394,27.024188585714
2019-03-15,Up,57.61901678571303,8.021642214285748
2019-03-18,Up,36.33464087142784,31.96712612857118
2019-03-19,Up,25.651892353571384,57.138127646428984
2019-03-20,Down,23.464927910714323,104.85960408928622
2019-03-21,Up,160.02599265714343,10.580585342857376
2019-03-22,Up,7.581650321428242,181.9483606785725
2019-03-25,Down,30.253385428572074,61.99835157142843
2019-03-26,Up,36.51518351428422,90.03527648571435
2019-03-27,Up,2.2693335428575665,150.00516845714264
2019-03-28,Down,34.97878405714437,48.99395094285683
2019-03-29,Down,28.64809225357203,31.07899374642875
2019-04-01,Down,12.657158578571398,60.07978842142802
2019-04-02,Down,3.0951213892858505,51.605427610715196
2019-04-03,Up,40.28093563928633,43.39612136071264
2019-04-04,Up,16.28555755357047,73.60075044642872
2019-04-05,Up,5.538694674998624,18.115596325000297
2019-04-08,Down,17.96986961071343,62.45472138928744
2019-04-09,Up,12.672997492856666,37.00101450714283
2019-04-10,Up,21.62994838571467,20.06073961428592
2019-04-11,Down,37.719090407141266,4.267276592858252
2019-04-12,Down,23.13262972499797,17.966702275001808
2019-04-15,Down,45.60209402500186,25.06510197499847
2019-04-16,Up,8.051963314284876,40.1436556857152
2019-04-17,Down,45.465871514286846,10.417392485713208
2019-04-18,Down,46.876681464285866,11.667690535714428
2019-04-22,Up,57.54012037857137,3.6653586214288225
2019-04-23,Down,0.9820764142841654,117.58506058571584
2019-04-24,Down,20.78620951785706,25.043980482143525
2019-04-25,Down,70.23846147499899,11.07316552500015
2019-04-26,Down,67.72730514999967,29.550968850000572
2019-04-29,Up,22.067131089284885,25.832808910714448
2019-04-30,Down,48.45539375714361,30.49080424285603
2019-05-01,Down,77.23759736785723,39.851145632143016
2019-05-02,Down,84.74361090356979,60.43460309642978
2019-05-03,Down,2.926162578569347,93.1693974214304
2019-05-06,Down,0.6821724428573361,166.67194055714208
2019-05-07,Up,21.02380785357127,181.5160641464281
2019-05-08,Up,54.564326107141824,54.2454148928573
2019-05-09,Down,62.42515403571451,98.71970696428616
2019-05-10,Up,66.17499288571344,171.8463161142863
2019-05-13,Up,23.870770114284824,132.54323288571504
2019-05-14,Up,77.68005996785723,56.85372403214387
2019-05-15,Up,175.8158018785707,17.55803112142894
2019-05-16,Up,115.74340552499962,6.076196474999961
2019-05-17,Up,92.2897530249993,39.58292197499941
2019-05-20,Down,27.773729003571134,62.4082579964288
2019-05-21,Up,10.192465685715433,37.41179631428531
2019-05-22,Up,31.186704974999884,32.384203024999806
2019-05-23,Down,61.840132703571726,28.933211296429363
2019-05-24,Down,28.06095938571343,21.021695614286728
2019-05-28,Up,24.212912782142666,82.23139921785696
2019-05-29,Down,40.85328539642978,52.58116660356973
2019-05-30,Up,9.563091449999774,64.06089054999939
2019-05-31,Down,17.74916638571449,51.14395761428568
2019-06-03,Down,183.82974996071425,9.544084039285735
2019-06-04,Down,7.857660514284362,154.76559448571425
2019-06-05,Down,83.59363267142908,9.840819328572252
2019-06-06,Down,17.98465346071498,94.66890953928487
2019-06-07,Up,138.2656707392871,4.25143626071258
2019-06-10,Up,107.25109158928535,7.1765434107146575
2019-06-11,Down,90.46393736071514,21.006911639286045
2019-06-12,Down,19.193768764285778,24.270992235713493
2019-06-13,Up,15.393241139287056,39.60298686071292
2019-06-14,Down,1.6346802071439015,55.13561979285623
2019-06-17,Up,40.14699560000008,6.996781399999236
2019-06-18,Up,70.99823575714436,37.13780424285687
2019-06-19,Down,35.974753639286064,62.43788136071453
2019-06-20,Down,88.7522479071431,19.08914409285717
2019-06-21,Up,38.353988507142276,23.22757049285792
2019-06-24,Down,1.5578837964276318,29.085572203572156
2019-06-25,Down,145.3838565499991,15.788932450001084
2019-06-26,Up,37.48352044285639,50.91106255714476
2019-06-27,Up,2.9159353607137746,42.754599639285516
2019-06-28,Down,25.353627357142614,26.799176642856764
2019-07-01,Down,75.9629572321428,23.038975767856755
2019-07-02,Up,20.929469567858177,42.41998143214187
2019-07-03,Up,41.428527750000285,2.4741152500009775
2019-07-05,Down,21.0701280214289,77.04785897857073
2019-07-08,Down,30.02995431785712,15.935228682141314
2019-07-09,Up,87.20020429642864,9.739188703571926
2019-07-10,Up,48.19398981071572,31.65578418928453
2019-07-11,Up,5.049014828571671,69.79173217142852
2019-07-12,Up,29.612185110712744,24.013861889287
2019-07-15,Down,9.95596674999797,26.28581225000198
2019-07-16,Down,49.17685362142947,5.922437378570976
2019-07-17,Up,0.5840355035707034,54.51525449642759
2019-07-18,Up,58.64033505714178,43.897381942857464
2019-07-19,Down,128.89613913928588,8.115464860713473
2019-07-22,Up,53.56290803571392,3.893570964286482
2019-07-23,Down,47.21217836785763,24.092785632143205
2019-07-24,Up,84.80723629285785,2.998048707140697
2019-07-25,Down,59.3706427321431,4.273456267856091
2019-07-26,Up,32.79228569999941,15.824735300000611
2019-07-29,Down,68.19957817857176,13.418086821428005
2019-07-30,Up,50.67745693928555,13.261292060715277
2019-07-31,Down,225.40197753214306,22.98680146785773
2019-08-01,Up,150.72960088571563,129.48122711428368
2019-08-02,Down,106.8858877285711,29.24177027143014
2019-08-05,Down,188.65087797500018,23.49612202500066
2019-08-06,Up,42.32732578928699,89.67525221071446
2019-08-07,Down,41.532826578571985,182.40011742142815
2019-08-08,Up,121.11004939999839,13.839013600001635
2019-08-09,Up,3.2463959214292117,142.01536907857007
2019-08-12,Down,59.927317907142424,56.16423409285744
2019-08-13,Up,231.6548416428559,14.082099357145125
2019-08-14,Down,107.19947780000075,32.16931420000037
2019-08-15,Down,59.34117786785828,50.85740213214194
2019-08-16,Up,52.449557321428074,18.26610967857232
2019-08-19,Up,1.7279044428560155,29.504848557144214
2019-08-20,Down,7.017898103571497,68.41214589642914
2019-08-22,Down,82.32271716428477,23.16148583571521
2019-08-23,Down,219.3869365964274,115.33388440357157
2019-08-26,Down,19.160577714286774,65.40357328571372
2019-08-27,Down,80.8063292464285,8.766848753572049
2019-08-28,Down,11.376592350001374,108.25074264999967
2019-08-29,Up,20.733790882142785,67.66079211785654
2019-08-30,Down,89.92780811785815,20.565420882141552
2019-09-02,Down,64.63959184642772,29.942612153572554
2019-09-03,Up,16.284597314284838,88.90495668571384
2019-09-04,Up,25.897508574998938,8.576378425001167
2019-09-05,Up,67.94386482499976,6.896882175000428
2019-09-06,Down,15.586911835713181,32.73546016428554
2019-09-09,Down,70.25790908571435,22.556402914284263
2019-09-10,Down,36.76898946071378,43.67008053928657
2019-09-11,Up,52.38536646071407,16.26775953928518
2019-09-12,Down,7.7218984892842855,78.61014451071424
2019-09-13,Down,10.183266303571145,43.73742969642808
2019-09-16,Up,17.277896624998903,29.745505374999993
2019-09-17,Up,23.15266468214213,18.58060431785816
2019-09-18,Down,83.79198368928519,36.11769031071526
2019-09-19,Up,38.77818463571384,38.51653136428649
2019-09-20,Down,127.28590951428487,7.024681485714609
2019-09-23,Down,11.745344396429573,56.43858760357034
2019-09-24,Up,0.8677633642855653,225.1384606357151
2019-09-25,Down,55.97932831428443,157.095460685714
2019-09-26,Down,72.88277882857255,25.278572171428095
2019-09-27,Down,172.4577115178563,7.700696482144849
2019-09-30,Up,46.683461321426876,19.73709267857157
2019-10-01,Up,30.025303367856395,146.9002456321432
2019-10-02,Down,127.19962449642844,7.992655503570859
2019-10-03,Down,86.74160150357238,125.15760149642847
2019-10-04,Up,76.24148348571362,31.61844351428772
2019-10-07,Up,47.258518664284566,28.566716335715682
2019-10-08,Down,50.78737339642976,67.94671560356983
2019-10-09,Down,0.4261499178555823,82.15869908214336
2019-10-10,Up,79.1116247000009,12.8779042999995
2019-10-11,Up,61.721363703571114,31.149854296429112
2019-10-14,Up,13.332394235714673,21.641260764285107
2019-10-15,Up,86.20082183571503,10.491047164285192
2019-10-16,Up,5.0760079607134685,41.359601039284826
2019-10-17,Down,42.21504832500068,6.277834675000122
2019-10-18,Down,101.76997706071415,7.853327939285009
2019-10-21,Up,19.566143782141808,48.911685217857666
2019-10-22,Down,82.97846001428661,10.186654985713176
2019-10-23,Up,17.819560146428557,35.37566285357025
2019-10-24,Down,22.050616796428585,49.953967203569846
2019-10-25,Up,107.68778856071549,6.931752439284537
2019-10-28,Up,42.07649712499915,12.29431087500052
2019-10-29,Down,38.675697453572866,22.454724546427315
2019-10-30,Down,36.78006792857195,63.144661071428345
2019-10-31,Down,60.90055256071537,23.153777439285477
2019-11-01,Up,23.4308794821427,32.40940951785706
2019-11-04,Down,4.381153582144179,25.89016141785578
2019-11-05,Down,20.189622957141182,28.597156042858842
2019-11-06,Down,41.031066839284904,12.751949160714503
2019-11-07,Up,31.401765378572236,60.58776362142817
2019-11-08,Up,38.83944077857086,40.806446221429724
2019-11-11,Up,22.823143535713825,6.2725864642852684
2019-11-12,Up,38.142486617856775,29.159756382143314
2019-11-13,Up,30.369980464285618,21.061865535715697
2019-11-14,Up,21.08180833214101,44.45705766785795
2019-11-15,Down,16.174791360714153,23.207307639286228
2019-11-18,Down,27.404776757144646,50.77162824285551
2019-11-19,Down,47.434856549998585,11.932187450001948
2019-11-20,Up,16.080324464284786,121.46312553571624
2019-11-21,Down,29.885051157143607,19.78341684285624
2019-11-22,Down,56.824842242855084,20.17597875714455
2019-11-25,Up,61.40122669642915,13.248423303570235
2019-11-26,Up,12.973421207143474,11.713864792856839
2019-11-27,Up,29.870356078572513,3.9277139214282215
2019-11-29,Up,0.3579232107149437,39.6119677892857
2019-12-02,Down,145.38418241428553,4.502910585715654
2019-12-03,Down,38.20861302142839,67.30014397857121
2019-12-04,Down,0.702202078569826,36.622622921429866
2019-12-05,Down,47.94182723214362,15.539764767856468
2019-12-06,Up,29.963774007143,9.7122209928566
2019-12-09,Up,30.081331257142665,36.9270157428582
2019-12-10,Down,19.621773392856994,50.32553660714257
2019-12-11,Up,24.81953926071401,22.497758739285928
2019-12-12,Up,107.95476137857077,28.3141656214284
2019-12-13,Down,4.644468375001452,90.01115162499991
2019-12-16,Up,36.99664832500093,7.254121674999624
2019-12-17,Down,6.598764200000005,13.914837799999077
2019-12-18,Up,10.762330653571553,17.663660346428514
2019-12-19,Up,40.05024779999985,10.061551200000395
2019-12-20,Down,7.155787032143053,29.182592967858
2019-12-23,Down,4.289380199999869,3.3299578000005567
2019-12-24,Down,13.884570010714015,14.541420989286053
2019-12-26,Up,49.93033488571382,4.870287114286839
2019-12-27,Down,61.24558467143106,5.570147328569874
2019-12-30,Down,99.9812508571431,8.154736142858383
2019-12-31,Down,6.899501310714186,66.07031068928518
2020-01-02,Up,63.13973242500106,34.73945357499906
2020-01-03,Up,91.91140202857059,15.052378971429789
2020-01-06,Up,132.23842237857207,14.580356621429019
2020-01-07,Down,23.314336289286075,39.39867471071375
2020-01-09,Up,6.318399367857637,75.44295663214325
2020-01-10,Down,65.84447488571277,23.536219114286723
2020-01-13,Up,60.66793099285678,15.818499007142236
2020-01-14,Down,29.46527665357098,40.86707234642927
2020-01-15,Up,29.498769350000657,56.072255649998624
2020-01-16,Up,27.187848025001585,42.851449974998104
2020-01-17,Down,33.01433980714137,31.456980192857372
2020-01-21,Up,34.941153221428976,21.03167477857096
2020-01-22,Up,17.002217471428594,58.605058528572044
2020-01-23,Down,29.966604407143677,66.15427259285752
2020-01-24,Down,174.15105961071276,14.574077389286686
2020-01-27,Down,7.642363707143886,92.87428629285569
2020-01-28,Down,7.0280014321433555,131.87838856785675
2020-01-29,Down,71.71492340357145,28.801725596429606
2020-01-30,Up,84.65000629642782,50.15366270357299
2020-01-31,Down,232.54993629285855,14.199389707142473
2020-02-03,Up,111.785524178571,28.879174821428023
2020-02-04,Down,12.930895021429023,142.67942697857143
2020-02-05,Down,137.01830055714163,20.057279442859
2020-02-06,Down,12.811581753570863,93.27304524642932
2020-02-07,Down,3.19635429642949,88.82180270357094
2020-02-10,Up,134.9146097535704,7.508397246429013
2020-02-11,Down,58.73274522142856,68.15853477857127
2020-02-12,Up,20.864217810712944,13.715854189285892
2020-02-13,Up,81.19827860357145,24.88634739642839
2020-02-14,Down,6.439805749998413,57.15236025000195
2020-02-18,Up,56.675105010714105,32.70558898928539
2020-02-19,Up,41.740993828570936,8.95690817142895
2020-02-20,Down,194.85619237142782,6.763208628572102
2020-02-21,Down,184.47484441428605,10.697424585712724
2020-02-24,Down,48.3964019535706,140.62178704642974
2020-02-25,Up,10.582297553572062,436.02812044642815
2020-02-26,Up,142.00436207500024,116.7600729249989
2020-02-27,Up,125.38625173928631,240.92806726071467
2020-03-02,Down,100.10846998928537,386.94304801071485
2020-03-03,Down,408.51477502142916,167.6243859785718
2020-03-04,Down,40.563555310714946,283.25830368928655
2020-03-05,Up,120.21180026785623,181.04509573214273
2020-03-06,Up,128.02685421785645,139.82217578214295
2020-03-09,Down,114.72964508571386,377.8898509142873
2020-03-10,Down,287.4688243107157,189.61894468928585
2020-03-11,Down,240.42150658928585,92.19189441071467
2020-03-12,Down,131.0222592249993,440.42807877499945
2020-03-13,Down,376.63391639999827,282.7318576000016
2020-03-16,Down,340.1060987321416,301.5752702678583
2020-03-17,Down,172.4457101249991,538.2200338750008
2020-03-18,Up,303.28227146428617,300.3289965357135
2020-03-19,Down,87.96394423214406,489.8369287678561
2020-03-20,Down,449.0983330750005,167.7114319249995
2020-03-23,Down,169.7566455071419,278.69895549285775
2020-03-24,Up,64.92601498571457,213.70892401428682
2020-03-25,Up,125.47727213571306,331.4840278642878
2020-03-26,Up,312.5094688107147,107.49603918928551
2020-03-27,Up,51.41886372500085,230.1490742749993
2020-03-30,Up,146.01863922857046,23.80202277142962
2020-03-31,Up,61.82088165714231,228.54605434285804
2020-04-01,Up,28.452033335714077,298.57739466428575
2020-04-02,Up,114.613123825,88.35043217499879
2020-04-03,Down,103.85789103928437,41.91217696071544
2020-04-06,Up,260.6242277500005,37.36850724999931
2020-04-07,Down,209.65812717500012,80.12220982500003
2020-04-08,Down,1.1815800857129943,230.52536891428645
2020-04-09,Down,77.01427816428622,76.67488883571423
2020-04-13,Up,97.84066873928714,40.59690126071291
2020-04-14,Up,194.94808758214094,9.77526741785914
2020-04-15,Down,2.7517825142858783,196.39887448571244
2020-04-16,Down,39.77251905357116,187.53493094642909
2020-04-17,Down,127.86201188928499,57.21024711071368
2020-04-20,Up,70.01593220714312,85.43303379285862
2020-04-21,Down,285.13048521071323,20.19474778928634
2020-04-22,Up,99.05053068214329,19.442643317855982
2020-04-23,Up,74.2143114785722,135.788442521427
2020-04-24,Down,18.540746774999207,212.8729032250012
2020-04-27,Down,26.770952392856998,60.63242860714308
